pickup_datetime,dropoff_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,trip_distance_km,passenger_count,surge_multiplier,fare_amount
09-06-2023 04:41,09-06-2023 04:55,40.59350354,-73.99530543,40.88770036,-74.19656377,39.57,3,1,70.78
01-02-2023 10:05,01-02-2023 10:33,40.56555633,-74.10150778,40.69334465,-73.78298622,38.1,3,2,66.78
10-06-2023 02:15,10-06-2023 02:20,40.75312273,-74.19907978,40.61421968,-74.09851121,19.04,4,2,33.36
05-01-2023 01:50,05-01-2023 02:31,40.82249689,-73.95382563,40.62827225,-73.76023292,30.44,4,1,51.76
14-06-2023 21:28,14-06-2023 21:58,40.78575875,-73.8274544,40.61245002,-74.13884013,39.56,1,1,70.73
02-06-2023 10:34,02-06-2023 11:11,40.76093783,-73.8884801,40.79139346,-73.83995393,6.36,2,1.5,14.1
18-01-2023 03:47,18-01-2023 04:39,40.75965429,-74.04122743,40.52527127,-74.04767686,26.03,3,1.5,46.82
04-06-2023 07:13,04-06-2023 08:04,40.64508467,-73.74532987,40.8064575,-73.91334494,25.86,1,1,46.12
02-01-2023 18:56,02-01-2023 19:48,40.7597797,-74.17359118,40.78503706,-74.07266021,11.55,4,1,24.2
30-01-2023 08:36,30-01-2023 09:29,40.68045881,-74.04047435,40.72971818,-74.1407894,12.41,2,2,22.44
24-05-2023 08:02,24-05-2023 08:21,40.8763267,-74.05260021,40.87211592,-73.79978484,28.07,2,1,49.1
08-05-2023 16:17,08-05-2023 16:46,40.56180482,-73.71304142,40.75784592,-74.06038116,44.27,1,1,74.05
20-02-2023 20:03,20-02-2023 20:29,40.57863843,-73.85641758,40.69689251,-73.88231998,13.44,3,1,27.41
11-01-2023 13:21,11-01-2023 13:49,40.83166367,-73.7519456,40.59790488,-73.99945513,37.79,2,1,66.08
03-04-2023 00:58,03-04-2023 01:15,40.83527853,-73.94136089,40.74462633,-73.89461191,11.32,2,1,22.39
16-05-2023 02:09,16-05-2023 02:29,40.73680641,-73.81006372,40.61311134,-73.7470644,15.41,2,1,30.57
07-04-2023 01:52,07-04-2023 02:27,40.86466378,-73.8404781,40.5453773,-74.16883678,50.84,2,1,87.1
25-01-2023 02:08,25-01-2023 02:25,40.88700107,-74.05063775,40.80318619,-74.20593205,19.59,1,2,35.6
22-06-2023 03:15,22-06-2023 04:15,40.79320748,-73.7492108,40.89764198,-73.88787298,19.27,4,1.5,35.77
27-06-2023 08:02,27-06-2023 08:19,40.53404286,-74.24537245,40.65041251,-74.05753999,24.53,4,1,42.42
14-03-2023 14:12,14-03-2023 14:40,40.83578839,-73.92210989,40.78000744,-74.08649976,19.27,2,1.5,36.3
03-04-2023 00:01,03-04-2023 00:38,40.8821206,-74.20172275,40.62344166,-74.2134577,28.74,2,1,49.16
12-05-2023 11:26,12-05-2023 11:34,40.75005103,-74.06360639,40.780306,-74.14445302,9.58,4,1,20.65
13-03-2023 15:03,13-03-2023 16:02,40.8204341,-74.01639336,40.53158934,-74.14647853,35.16,3,1,63.68
20-01-2023 20:41,20-01-2023 21:03,40.8148894,-73.7941745,40.68829578,-74.18158779,45.24,1,1,76.7
05-06-2023 08:13,05-06-2023 08:59,40.89956065,-74.14349767,40.75254317,-74.17738953,16.75,2,1,33.48
28-04-2023 16:25,28-04-2023 17:23,40.83681752,-73.93538983,40.86635697,-73.85267178,9.75,2,1,22.96
09-01-2023 19:12,09-01-2023 19:31,40.58244238,-73.95695606,40.6010951,-73.87699979,9.11,1,1,19.99
16-04-2023 19:28,16-04-2023 19:58,40.85117294,-73.85050662,40.61033722,-73.86455423,26.78,2,1,47.01
07-02-2023 05:06,07-02-2023 05:56,40.77021044,-74.1929587,40.78244929,-74.23334847,4.68,1,1.5,11.93
11-03-2023 13:56,11-03-2023 14:30,40.67555583,-73.96574248,40.63135786,-74.09864203,15.55,2,1,31.72
22-05-2023 22:20,22-05-2023 23:20,40.60676063,-73.70087969,40.74750286,-73.83435558,21.53,1,2,41.48
26-01-2023 22:11,26-01-2023 22:35,40.62701784,-73.74163876,40.79562115,-74.18894913,53.06,1,1.5,89.89
09-01-2023 03:08,09-01-2023 03:29,40.77753379,-74.14139533,40.56207728,-74.16670252,24.08,2,1,41.03
28-02-2023 00:12,28-02-2023 00:53,40.88039277,-74.07533805,40.57932313,-74.03752094,33.68,4,1.5,57.27
04-02-2023 11:54,04-02-2023 12:29,40.81600395,-74.12609793,40.84169261,-74.22481563,11.32,4,1,22.1
01-06-2023 23:05,02-06-2023 00:04,40.86633188,-73.8985271,40.68353344,-73.95705948,21.31,2,1,39.66
19-04-2023 11:50,19-04-2023 12:34,40.53776602,-74.2093421,40.6921351,-74.02742132,26.48,3,1,47.36
04-04-2023 08:22,04-04-2023 08:58,40.51631396,-74.1807346,40.50331371,-73.79295568,43.07,2,1,71.72
18-04-2023 14:39,18-04-2023 15:14,40.8652626,-73.90587681,40.50492029,-73.88126538,40.09,1,1.5,71.04
12-02-2023 01:34,12-02-2023 02:21,40.58787938,-74.23518772,40.71083833,-74.22592884,13.69,3,2,26.73
29-01-2023 16:09,29-01-2023 17:07,40.82697224,-74.10130643,40.65036768,-74.03361927,20.99,2,1,40.57
03-06-2023 00:29,03-06-2023 00:48,40.77412405,-74.16378923,40.89738968,-73.90354556,31.96,2,1,54.26
04-01-2023 05:29,04-01-2023 06:00,40.71366001,-73.86906702,40.63585095,-73.9111551,9.82,1,1,23.11
04-05-2023 01:05,04-05-2023 01:47,40.77255767,-73.97969654,40.76014091,-74.063,9.35,4,1,17.89
03-02-2023 20:52,03-02-2023 21:28,40.81922212,-73.77210602,40.62064435,-73.86380176,24.28,3,1,43.57
21-02-2023 19:48,21-02-2023 20:27,40.80698986,-74.12888057,40.80127996,-73.99681138,14.67,1,1,29.46
21-02-2023 17:07,21-02-2023 17:23,40.63034646,-73.70997704,40.7052923,-73.87961596,20.59,2,1,37.18
07-01-2023 09:59,07-01-2023 10:34,40.59206246,-73.80286442,40.63807129,-73.94624488,16.71,2,1.5,32.3
06-03-2023 13:21,06-03-2023 14:14,40.53025811,-74.18016024,40.63122712,-73.92751344,30.2,4,1,52.54
16-04-2023 05:53,16-04-2023 06:17,40.54503452,-73.72963441,40.86258554,-73.82429109,36.78,1,2,65.55
06-01-2023 01:55,06-01-2023 02:18,40.70785372,-74.00848783,40.85226768,-74.09721049,18.81,4,1,34.25
25-06-2023 21:41,25-06-2023 22:21,40.85508856,-74.13436078,40.64030278,-73.99031717,28.71,3,1,52.15
25-06-2023 18:42,25-06-2023 18:57,40.83328919,-74.07118207,40.64013823,-73.79461312,37.44,1,1,66.46
10-06-2023 15:03,10-06-2023 15:22,40.64109964,-73.84947983,40.81289757,-74.0734175,31.33,1,2,57.12
01-04-2023 08:53,01-04-2023 09:21,40.63423147,-73.91298275,40.59843827,-73.85129961,7.92,2,1,20.01
01-05-2023 17:59,01-05-2023 18:42,40.83915684,-74.17085974,40.51682014,-73.90012035,46.73,4,1,78.55
16-01-2023 16:27,16-01-2023 17:04,40.74915373,-73.79315873,40.80594581,-74.15159207,40.28,4,1,70.61
27-03-2023 06:59,27-03-2023 07:37,40.54674296,-73.93004254,40.88219643,-74.08620287,41.07,4,1,68.58
11-02-2023 12:39,11-02-2023 13:20,40.56149595,-73.7753437,40.67793013,-74.11573845,39.93,1,2,68.96
19-02-2023 20:32,19-02-2023 20:53,40.89039671,-73.84095033,40.60952813,-74.18150451,49,3,1,83.27
23-03-2023 12:29,23-03-2023 13:20,40.53244459,-73.85049945,40.8860179,-73.82730574,39.33,2,1,67.12
30-01-2023 06:09,30-01-2023 06:31,40.65187865,-74.12017815,40.80160136,-74.19711581,18.69,3,1.5,33.21
30-05-2023 06:25,30-05-2023 07:21,40.52324431,-74.06082812,40.66094672,-73.75534076,37.19,2,1,65.9
02-06-2023 07:28,02-06-2023 07:59,40.61435585,-73.79273846,40.80480669,-74.1850218,48.4,1,1,84.64
04-01-2023 00:36,04-01-2023 01:01,40.50714137,-73.83692741,40.68120035,-73.96205964,23.8,3,2,41.47
31-05-2023 07:01,31-05-2023 07:29,40.82822939,-73.80415443,40.87661736,-73.7124219,11.51,4,1,23.45
21-02-2023 10:16,21-02-2023 10:38,40.85699087,-74.03769577,40.64198347,-73.80225137,35.39,1,1,63.4
19-04-2023 10:39,19-04-2023 11:03,40.53995146,-74.20573996,40.81287224,-73.98955953,38.65,1,1,69.05
23-02-2023 09:18,23-02-2023 10:08,40.59619881,-73.72590949,40.78995316,-73.84913572,25.49,2,1,45.78
13-01-2023 13:01,13-01-2023 13:31,40.73459084,-74.17810579,40.82733457,-73.8827744,34.36,2,1,59.69
07-03-2023 13:40,07-03-2023 14:32,40.7284684,-74.17687885,40.51044071,-73.78271986,50,2,1,85.09
23-01-2023 13:22,23-01-2023 14:10,40.6320168,-73.79718457,40.66536177,-74.17727694,42.35,4,1,71.34
19-06-2023 22:53,19-06-2023 23:16,40.73556736,-74.24870969,40.69475733,-73.7123865,59.7,3,2,102.72
21-03-2023 23:00,21-03-2023 23:41,40.75744294,-73.78301032,40.62291915,-73.96834219,25.42,1,1,44.34
29-03-2023 14:09,29-03-2023 14:29,40.80943725,-74.04898704,40.5997104,-74.08156938,23.56,2,1,40.86
25-01-2023 16:59,25-01-2023 17:31,40.86939541,-74.06626866,40.74107888,-74.00966323,15.57,2,1,32.34
03-06-2023 00:45,03-06-2023 01:35,40.65552995,-73.84001202,40.51235318,-74.01571784,25.16,2,1,46.45
15-01-2023 18:47,15-01-2023 19:22,40.68928634,-74.2006795,40.67860889,-74.22824426,3.28,1,1,9.33
13-01-2023 19:11,13-01-2023 19:21,40.83504885,-74.04697355,40.54995621,-74.19734384,35.78,3,1.5,60.06
20-04-2023 18:00,20-04-2023 18:19,40.72747034,-74.15975911,40.65310318,-73.89179277,30.87,2,1,56.65
07-02-2023 14:54,07-02-2023 15:13,40.84996907,-74.09393872,40.72317813,-73.89529212,26.16,4,1.5,48.27
13-02-2023 02:39,13-02-2023 03:12,40.71764695,-73.73271063,40.82685106,-73.80885523,14.78,4,1,27.88
25-06-2023 10:50,25-06-2023 11:34,40.63898633,-73.74623577,40.53758545,-74.01795985,32.19,1,1,54.41
11-04-2023 22:28,11-04-2023 22:35,40.87138263,-73.94586117,40.71168338,-73.77686466,25.81,1,1,44.61
27-02-2023 19:39,27-02-2023 20:26,40.84184758,-74.19536504,40.73746384,-74.05949991,19.02,4,1,37.72
24-01-2023 18:20,24-01-2023 18:28,40.77579993,-73.75062105,40.79310467,-74.23080434,53.33,2,1,88.76
29-04-2023 03:56,29-04-2023 04:24,40.86660663,-74.23446582,40.85370911,-74.03229945,22.49,4,1.5,42.13
19-02-2023 06:48,19-02-2023 07:26,40.76723237,-73.75414182,40.8899584,-73.98022755,28.55,1,1,49.21
05-02-2023 17:54,05-02-2023 18:29,40.68452767,-73.89642741,40.80285824,-73.96730686,15.31,3,1.5,31.33
27-06-2023 21:24,27-06-2023 21:48,40.57716066,-74.23350848,40.84705812,-73.94451347,43.89,2,1.5,76.36
09-05-2023 04:46,09-05-2023 05:31,40.79506654,-73.98077921,40.60469451,-73.76103077,32.27,4,1,58.45
23-06-2023 01:51,23-06-2023 02:06,40.75383399,-74.23143689,40.67949303,-73.91245316,36.36,2,1,65.46
26-04-2023 06:27,26-04-2023 07:04,40.80707724,-73.76470306,40.77171584,-74.07132986,34.26,4,1,61.72
01-02-2023 09:58,01-02-2023 10:40,40.58808155,-73.77820032,40.67388267,-74.22531755,50.54,3,1,86.31
19-06-2023 00:00,19-06-2023 00:48,40.69916834,-74.04764923,40.75087709,-73.90073916,17.29,4,2,34.33
25-02-2023 20:01,25-02-2023 20:07,40.67031959,-73.89474417,40.62414588,-73.79570854,12.13,3,1,25.69
20-04-2023 03:27,20-04-2023 03:43,40.5457187,-73.73261099,40.69522303,-73.94259586,28.61,3,1,51.32
30-04-2023 14:54,30-04-2023 15:45,40.83123534,-74.20225411,40.68526096,-74.11564007,18.84,3,2,36.14
03-06-2023 18:34,03-06-2023 18:59,40.60722567,-74.01249431,40.71827752,-73.90614905,17.07,1,1.5,29.93
22-02-2023 02:20,22-02-2023 02:36,40.70021346,-74.04832852,40.66054773,-74.15548362,12.68,4,1.5,24.44
09-05-2023 11:16,09-05-2023 11:21,40.59018789,-73.79276831,40.64970374,-74.18382183,43.91,4,1.5,74.17
27-06-2023 16:17,27-06-2023 17:05,40.57435647,-74.21468756,40.6782463,-73.78270592,49.32,1,2,85.95
14-03-2023 06:59,14-03-2023 07:58,40.66666674,-73.74682193,40.7861791,-74.0121644,32.3,2,1,55.63
11-01-2023 20:49,11-01-2023 21:31,40.83525036,-74.06931445,40.75139318,-73.93077144,17.98,1,1,34.21
15-05-2023 01:24,15-05-2023 02:16,40.72571327,-73.92935557,40.88722506,-74.04332962,21.94,4,1.5,42.13
02-02-2023 17:45,02-02-2023 18:05,40.78856222,-74.00091514,40.79326994,-74.21261401,23.5,3,2,44.3
08-05-2023 03:18,08-05-2023 03:30,40.69816284,-74.15369056,40.82430974,-74.08479369,15.95,2,1.5,28.49
08-04-2023 03:55,08-04-2023 04:48,40.68563553,-73.97330044,40.66751952,-74.02955467,6.56,2,1,14.56
14-04-2023 22:59,14-04-2023 23:04,40.85496449,-73.81057981,40.62194876,-74.14599452,45.33,4,1,79.12
28-06-2023 10:02,28-06-2023 10:54,40.62112173,-73.80698039,40.66425434,-73.72675481,10.11,3,2,20.25
27-06-2023 10:53,27-06-2023 11:06,40.6835681,-74.17346207,40.80084728,-73.95962127,27.07,4,1,46.27
08-05-2023 14:38,08-05-2023 15:33,40.87241897,-74.09601692,40.55013114,-74.08487827,35.8,2,1,63.52
03-06-2023 06:46,03-06-2023 07:38,40.85856934,-73.98343104,40.69970842,-74.09171795,21.34,1,2,41.12
01-01-2023 20:11,01-01-2023 20:30,40.5745479,-73.93382113,40.81122807,-73.74409688,33.67,3,1,57.96
14-01-2023 21:45,14-01-2023 22:29,40.76394689,-74.0657629,40.58986625,-73.97960745,21.56,3,1.5,37.79
26-06-2023 04:44,26-06-2023 05:23,40.7485214,-74.01922447,40.77290654,-73.89629977,13.91,3,2,27.64
28-05-2023 03:09,28-05-2023 03:16,40.59376317,-74.11959609,40.60177929,-73.98495787,14.97,3,1,30.25
13-06-2023 15:52,13-06-2023 16:13,40.50913483,-73.87332003,40.62053082,-73.83068987,13.24,2,2,25.2
04-05-2023 11:16,04-05-2023 11:55,40.77867443,-73.70165531,40.71443903,-74.06790019,41.27,1,1,72.67
15-01-2023 13:21,15-01-2023 13:26,40.75518305,-74.08625801,40.71786037,-73.72421761,40.4,1,1,70.46
11-01-2023 18:46,11-01-2023 19:02,40.68730253,-74.19525625,40.62662925,-73.89335007,34.18,3,1,60.77
29-01-2023 07:18,29-01-2023 07:29,40.68181874,-74.20162615,40.53538265,-73.86364101,40.89,2,1,69.44
19-01-2023 10:19,19-01-2023 10:55,40.79343468,-74.12058742,40.68639197,-74.18877309,14.09,4,1.5,27.87
26-05-2023 11:21,26-05-2023 12:07,40.77488592,-74.08746898,40.68628044,-73.82557804,30.69,4,1.5,52.76
04-01-2023 05:44,04-01-2023 06:14,40.56102605,-74.13956992,40.61137724,-74.06922845,9.6,3,1,20.49
26-02-2023 07:36,26-02-2023 07:55,40.82987536,-73.84317311,40.58252045,-74.00942008,33.08,2,1,58.29
05-02-2023 01:38,05-02-2023 02:26,40.78134021,-74.18444161,40.72925049,-73.73015265,50.76,2,1,87.32
20-02-2023 15:45,20-02-2023 16:23,40.58280769,-73.86069522,40.52308948,-74.01955987,18.84,3,1,35.61
19-06-2023 01:04,19-06-2023 01:45,40.63848075,-73.84443317,40.57991885,-73.93930492,12.38,2,1.5,23.15
24-04-2023 10:07,24-04-2023 11:02,40.83432477,-74.15759551,40.70450483,-74.15873637,14.41,3,1,30.5
19-01-2023 15:57,19-01-2023 16:21,40.59212944,-73.95303117,40.81302437,-74.06748855,27.62,2,1,51.53
22-02-2023 18:36,22-02-2023 19:17,40.57344115,-73.70993338,40.73502886,-73.93339629,30.61,4,1.5,52.27
23-01-2023 04:28,23-01-2023 05:16,40.84961681,-73.70938935,40.62904929,-73.76245364,25.18,1,1.5,43.96
09-02-2023 00:34,09-02-2023 01:00,40.84079751,-73.80479147,40.78969421,-74.02352888,24.93,1,2,47.23
08-05-2023 12:40,08-05-2023 13:09,40.57052189,-74.12723392,40.52910866,-74.23301618,12.61,4,1.5,25.99
16-05-2023 04:51,16-05-2023 05:51,40.67239954,-73.71741896,40.76877608,-74.24809064,59.87,3,1.5,98.57
01-05-2023 02:44,01-05-2023 03:11,40.65240841,-73.97879984,40.72527855,-73.83842209,17.56,3,1,30.99
25-05-2023 22:32,25-05-2023 23:26,40.51934194,-74.02469198,40.60963389,-73.80870865,25.98,3,1,48.61
19-06-2023 22:23,19-06-2023 23:18,40.80039371,-73.803417,40.53162101,-74.23753184,56.67,2,1.5,94.85
01-04-2023 18:47,01-04-2023 18:59,40.66807943,-73.95547386,40.70039443,-74.14868031,21.74,4,1,41.92
26-03-2023 11:43,26-03-2023 12:42,40.68101176,-74.05862038,40.66140884,-74.00073096,6.78,4,1.5,13.43
14-04-2023 21:11,14-04-2023 21:17,40.82814785,-73.83300024,40.78859174,-73.84195603,4.5,1,1,13.03
27-03-2023 06:01,27-03-2023 06:33,40.52202308,-74.08538881,40.50511047,-74.15649346,8.11,2,1,17.31
20-03-2023 12:34,20-03-2023 12:44,40.88895119,-74.12170703,40.6859558,-74.24129892,26.15,3,1.5,45.79
06-01-2023 11:33,06-01-2023 12:05,40.65174372,-74.13426501,40.7252601,-73.92115262,25.02,1,1,44.94
10-04-2023 01:50,10-04-2023 02:45,40.51891669,-73.88149828,40.70460651,-74.21517527,42.39,2,1,75.27
05-05-2023 16:43,05-05-2023 17:02,40.76865947,-73.83602485,40.56216649,-74.12389743,39.32,3,1,67.69
16-01-2023 20:31,16-01-2023 21:12,40.70587491,-73.88427672,40.54845421,-73.84484694,18.01,4,1,33.78
10-02-2023 09:11,10-02-2023 10:07,40.87800707,-74.05785895,40.76683391,-73.79553768,31.62,2,1,53.53
03-01-2023 00:19,03-01-2023 00:30,40.53820055,-74.10415177,40.71388951,-73.94416793,26.38,2,1.5,49.45
15-05-2023 04:30,15-05-2023 04:54,40.50111164,-73.80982094,40.85160357,-74.03699151,46.36,4,1,79.51
09-02-2023 01:22,09-02-2023 01:31,40.81089923,-74.05805465,40.59944117,-74.22827763,30.13,3,1,54.17
30-04-2023 03:16,30-04-2023 03:37,40.80958843,-73.85464161,40.65647137,-74.14320769,36.26,1,2,64.27
26-01-2023 12:02,26-01-2023 12:53,40.8344882,-73.79874316,40.80713596,-73.98862685,21.29,2,1,41.4
07-05-2023 16:19,07-05-2023 17:04,40.76644847,-73.77482647,40.57777891,-73.97909664,30.87,2,2,55.3
07-05-2023 23:43,07-05-2023 23:55,40.52259063,-73.97021148,40.76840152,-73.85540565,30.11,4,1,52.98
07-02-2023 12:29,07-02-2023 12:51,40.72372625,-74.16002225,40.67896611,-74.24853712,11.01,4,1.5,22.44
07-04-2023 09:41,07-04-2023 10:05,40.73489175,-73.72642622,40.82850149,-73.94367428,26.26,2,1,48.73
11-01-2023 23:42,12-01-2023 00:33,40.75657792,-74.18510353,40.54679764,-73.92240902,37.32,3,1,64.8
17-01-2023 09:34,17-01-2023 09:48,40.53386036,-73.86182778,40.50315785,-73.84624871,3.82,3,1.5,9.43
18-04-2023 16:52,18-04-2023 17:49,40.88171427,-74.05232424,40.7525796,-74.15058276,18.01,3,1,31.75
10-01-2023 12:24,10-01-2023 13:13,40.78036308,-73.88774735,40.65627024,-74.01537,19.76,3,1,37.75
17-04-2023 14:18,17-04-2023 15:02,40.61048796,-74.2409445,40.77129827,-74.20866664,18.21,3,2,33.25
05-06-2023 19:52,05-06-2023 20:05,40.75661776,-74.03701187,40.58530494,-73.70530988,41.44,2,1.5,70.19
22-04-2023 10:02,22-04-2023 10:49,40.66327641,-74.20452528,40.67502826,-74.1452512,6.71,3,2,16.5
04-02-2023 07:48,04-02-2023 08:26,40.85331344,-74.00700917,40.65360166,-74.12708601,25.87,4,1,46.1
11-03-2023 03:01,11-03-2023 03:55,40.77122882,-73.82349278,40.5005607,-74.09559837,42.6,3,2,73.8
23-03-2023 14:31,23-03-2023 14:58,40.72113921,-74.00181627,40.76790089,-73.70210311,33.67,3,1,59.14
12-02-2023 19:49,12-02-2023 20:43,40.58384371,-74.19018452,40.84797216,-74.1883557,29.32,4,1,50.93
23-04-2023 23:39,23-04-2023 23:48,40.57262074,-73.81948277,40.86888386,-74.15453741,49.64,4,2,82.86
26-04-2023 14:07,26-04-2023 14:24,40.84513014,-73.97578761,40.79421547,-74.09093358,13.97,1,1,28.01
26-01-2023 19:12,26-01-2023 20:11,40.5247764,-74.07561669,40.84076445,-73.79202638,47.13,3,2,82.69
04-03-2023 03:25,04-03-2023 04:18,40.76723881,-73.77541149,40.85977017,-74.11776934,39.37,4,1,69.21
02-01-2023 19:32,02-01-2023 19:50,40.76333073,-73.91427076,40.64566837,-73.95126923,13.69,3,1,26.15
25-06-2023 17:38,25-06-2023 18:32,40.54637502,-73.8908162,40.70531018,-74.21989083,40.56,1,1.5,67.88
15-01-2023 16:47,15-01-2023 17:14,40.87613884,-73.99572592,40.60889759,-73.94496715,30.19,3,1,52.16
06-06-2023 11:16,06-06-2023 12:03,40.7980154,-74.0603077,40.77757625,-74.18333496,13.84,2,1,24.68
19-01-2023 18:07,19-01-2023 18:23,40.50749886,-74.1196853,40.73845161,-73.77694209,45.88,4,1,76.45
10-03-2023 02:01,10-03-2023 02:59,40.64636371,-74.04639923,40.76659665,-74.23471032,24.8,4,1,45.83
12-03-2023 15:27,12-03-2023 15:41,40.7243109,-74.16405559,40.57659617,-73.78453447,45.21,2,1,78.23
05-05-2023 05:36,05-05-2023 06:35,40.74806251,-74.06928119,40.54011419,-73.80434545,37.38,4,2,65.14
28-01-2023 04:56,28-01-2023 05:05,40.5166062,-73.97565981,40.74044596,-73.82602873,29.89,1,1,52.4
27-06-2023 04:23,27-06-2023 04:46,40.7626222,-73.83320293,40.74242348,-73.73065931,11.6,3,2,24.95
23-02-2023 05:17,23-02-2023 05:42,40.81064355,-73.86895769,40.54861491,-74.23425429,49.9,1,1,85.07
19-02-2023 06:59,19-02-2023 07:11,40.66983632,-73.93378932,40.52516758,-74.11883086,26.07,2,2,44.59
17-04-2023 12:23,17-04-2023 13:07,40.73589213,-74.11505763,40.7240744,-73.71057844,44.92,2,2,79.27
17-04-2023 06:02,17-04-2023 06:55,40.74026664,-73.8834072,40.76829606,-73.79995277,9.77,1,1,22.27
15-01-2023 03:54,15-01-2023 04:30,40.51063653,-74.06659765,40.60748477,-74.16204399,15.09,4,1.5,31.29
13-06-2023 16:53,13-06-2023 17:33,40.89284652,-73.73024199,40.88801007,-73.89336349,18.11,3,2,33.76
01-03-2023 00:35,01-03-2023 00:57,40.62761539,-73.80526873,40.51025992,-73.97399783,22.81,3,1.5,41.62
03-04-2023 22:41,03-04-2023 23:28,40.58150048,-74.0116593,40.61771624,-73.9394747,8.96,1,1,20.08
08-02-2023 22:47,08-02-2023 23:14,40.65088505,-74.07998017,40.84277356,-74.14197418,22.38,1,2,41.69
20-05-2023 05:48,20-05-2023 06:39,40.88939274,-74.15354816,40.81105468,-73.75740417,44.82,2,1,75.28
06-01-2023 06:02,06-01-2023 06:24,40.83638897,-74.01833391,40.89564836,-73.8287744,22.05,4,1,38.85
12-02-2023 23:52,13-02-2023 00:17,40.82830027,-73.7007545,40.81907793,-74.13444076,48.15,2,1,82.94
25-01-2023 12:55,25-01-2023 13:12,40.58127758,-73.91699562,40.61878451,-73.93922905,4.84,4,1,11.21
23-04-2023 02:58,23-04-2023 03:03,40.56495255,-73.94596383,40.55514664,-73.76943079,19.63,4,1,35.25
28-02-2023 11:54,28-02-2023 12:24,40.75350686,-73.79774744,40.68386182,-73.76309354,8.63,2,1,19.96
18-04-2023 18:11,18-04-2023 19:04,40.56082461,-74.21866427,40.64629742,-73.73160404,54.89,1,2,92.89
25-05-2023 22:15,25-05-2023 22:44,40.7285819,-73.77364564,40.76017349,-74.24185962,52.09,2,2,86.32
03-04-2023 23:38,04-04-2023 00:24,40.84230153,-74.0232163,40.75080969,-74.05085292,10.61,2,2,20.32
09-03-2023 12:56,09-03-2023 13:47,40.8778702,-73.91903852,40.54958051,-73.8213956,38.02,4,1.5,66.96
03-02-2023 20:35,03-02-2023 21:34,40.51863072,-73.74256504,40.88148362,-73.96890351,47.47,3,1,79.13
18-03-2023 17:49,18-03-2023 18:04,40.81854345,-74.20607272,40.69925596,-73.85127869,41.55,3,1,69.81
09-04-2023 03:37,09-04-2023 04:09,40.56563698,-73.7332602,40.74408126,-74.18273537,53.68,1,1,92.61
30-05-2023 13:47,30-05-2023 14:47,40.69399349,-73.88425229,40.67349803,-73.70058296,20.51,2,1.5,38.87
12-04-2023 20:45,12-04-2023 21:14,40.75853384,-73.99334794,40.82640939,-74.06743853,11.15,2,1,24.38
20-04-2023 07:25,20-04-2023 08:11,40.80809685,-74.01122287,40.57790716,-73.83883742,31.92,4,1,58.17
04-06-2023 06:04,04-06-2023 06:11,40.53275051,-74.24434455,40.6362217,-73.88957998,41.02,3,1,72.28
26-02-2023 04:59,26-02-2023 05:36,40.56825757,-74.13053992,40.50341876,-73.74082021,43.85,1,1.5,72.74
30-04-2023 17:02,30-04-2023 17:18,40.57240369,-74.18737234,40.85431346,-74.16345737,31.4,3,2,55.47
29-03-2023 05:51,29-03-2023 06:26,40.83022557,-73.78015239,40.82138775,-74.20185063,46.82,3,1.5,77.61
28-01-2023 23:59,29-01-2023 00:46,40.59854111,-74.24805698,40.63050707,-73.74932538,55.47,4,1,91.53
02-03-2023 13:03,02-03-2023 13:24,40.74084766,-74.04014564,40.60044812,-74.06623599,15.85,2,1,32.15
13-02-2023 10:58,13-02-2023 11:48,40.80974565,-74.24852909,40.74627723,-73.93517089,35.49,1,1,60.49
13-04-2023 02:20,13-04-2023 02:26,40.86778478,-73.72624621,40.85549002,-74.10132939,41.66,4,1,70.63
19-01-2023 23:34,20-01-2023 00:16,40.8849555,-74.10513422,40.89758457,-74.22704428,13.6,2,1.5,25.82
04-02-2023 13:35,04-02-2023 14:18,40.83694063,-74.07044801,40.53051493,-73.74402129,49.7,3,1.5,82.89
28-04-2023 03:34,28-04-2023 04:14,40.51849899,-73.97750849,40.6995452,-73.74720753,32.52,2,1,58.73
18-05-2023 09:52,18-05-2023 10:11,40.69878547,-74.09340969,40.56214094,-73.72693564,43.41,1,1.5,74.07
23-03-2023 09:16,23-03-2023 10:14,40.71978047,-73.70621289,40.75523259,-73.82489381,13.75,2,1.5,29.21
11-04-2023 10:13,11-04-2023 11:10,40.81282557,-73.73148866,40.59346591,-73.73907969,24.36,1,1.5,45.16
13-05-2023 00:11,13-05-2023 01:08,40.57350431,-74.15047557,40.89102297,-74.08017716,36.1,3,1,61.63
19-04-2023 06:48,19-04-2023 07:35,40.71424336,-73.832947,40.54257918,-73.95702323,23.51,4,1,41.36
09-02-2023 08:36,09-02-2023 09:16,40.64806345,-74.15683602,40.50994434,-73.85722395,36.62,3,1,63.34
31-01-2023 20:52,31-01-2023 21:41,40.7296972,-74.14326368,40.87762987,-73.92955195,28.85,1,1,49.87
22-02-2023 13:50,22-02-2023 13:55,40.84116104,-73.83643866,40.77251588,-73.88805124,9.53,4,1.5,21.13
26-03-2023 23:59,27-03-2023 00:24,40.57023801,-74.20321934,40.87626713,-73.71261064,64.18,1,1,109.38
22-05-2023 14:27,22-05-2023 15:20,40.59087771,-74.23382365,40.58077585,-73.93689557,32.98,3,1.5,59.49
